geo,time,population,cityWeightSessions,cityWeightAdvances,criteo_spend,rtbhouse_spend,fb_spend,gd_spend,criteo_impressions,rtbhouse_impressions,fb_impressions,gd_impressions,revenue_per_conversion,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,trend
MZQ,2024-12-30,14197,327.639,2.4558,0.0,0.0,0.530694,0.22508,0.0,0.0,207.9355,17.9175,1,0,0,0,0,0,0,0,0,0,0,0,1,584
MZQ,2025-01-06,14197,467.20320000000004,3.3371999999999997,0.0,0.0,0.660816,0.315112,0.0,0.0,267.422,29.448500000000003,1,1,0,0,0,0,0,0,0,0,0,0,0,585
MZQ,2025-01-13,14197,432.7272,2.9112,0.0,0.0,0.54096,0.315112,0.0,0.0,206.3195,35.7195,1,1,0,0,0,0,0,0,0,0,0,0,0,586
MZQ,2025-01-20,14197,373.026,2.6406,0.0,0.0,0.498468,0.315112,0.0,0.0,202.12,17.9905,1,1,0,0,0,0,0,0,0,0,0,0,0,587
MZQ,2025-01-27,14197,296.3964,2.2152,0.0,0.0,0.519126,0.354946,0.0,0.0,267.3325,15.777000000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,588
MZQ,2025-02-03,14197,496.944,3.7734,0.0,0.0,0.693084,0.454531,0.0,0.0,333.444,18.2945,1,0,1,0,0,0,0,0,0,0,0,0,0,589
MZQ,2025-02-10,14197,557.0082,4.2108,0.0,0.0,0.776322,0.454531,0.0,0.0,341.541,18.112,1,0,1,0,0,0,0,0,0,0,0,0,0,590
MZQ,2025-02-17,14197,631.308,4.1052,0.30720287886000003,0.0,0.7975620000000001,0.454531,1586.843,0.0,335.483,16.7445,1,0,1,0,0,0,0,0,0,0,0,0,0,591
MZQ,2025-02-24,14197,617.7978,3.9966,0.39840272573999996,0.0,0.77349,0.41799099999999995,1684.2525,0.0,325.599,14.211,1,0,1,0,0,0,0,0,0,0,0,0,0,592
MZQ,2025-03-03,14197,623.1834,3.7788,0.38226069292,0.0,0.746466,0.32664099999999996,1566.395,0.0,304.218,2.562,1,0,0,1,0,0,0,0,0,0,0,0,0,593
MZQ,2025-03-10,14197,624.843,3.7146,0.36607175261999997,0.0,0.826662,0.32664099999999996,1443.4595,0.0,358.102,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,594
MZQ,2025-03-17,14197,623.5356,3.5088,0.37138988693999997,0.0,0.838512,0.32664099999999996,1364.6025,0.0,401.398,4.032,1,0,0,1,0,0,0,0,0,0,0,0,0,595
MZQ,2025-03-24,14197,624.6918000000001,3.5406,0.37090322195,0.0,0.840594,0.32664099999999996,1298.051,0.0,409.3465,16.4135,1,0,0,1,0,0,0,0,0,0,0,0,0,596
MZQ,2025-03-31,14197,541.6032,3.0678,0.36047803694,0.0,0.799554,0.36432700000000007,1266.2465,0.0,409.959,10.874,1,0,0,1,0,0,0,0,0,0,0,0,0,597
MZQ,2025-04-07,14197,565.119,2.754,0.38819448775,0.0,0.8538840000000001,0.370608,1520.174,0.0,410.6995,12.6585,1,0,0,0,1,0,0,0,0,0,0,0,0,598
MZQ,2025-04-14,14197,589.932,2.9448,0.37857259314,0.0,0.8813939999999999,0.370608,1354.3685,0.0,432.093,8.834,1,0,0,0,1,0,0,0,0,0,0,0,0,599
MZQ,2025-04-21,14197,588.7866,2.9586,0.38944926253999995,0.0,0.851808,0.370608,1265.4650000000001,0.0,413.189,21.9435,1,0,0,0,1,0,0,0,0,0,0,0,0,600
MZQ,2025-04-28,14197,575.3742,2.9418,0.37373526039,0.0,0.8236920000000001,0.330072,1085.865,0.0,430.028,52.421,1,0,0,0,1,0,0,0,0,0,0,0,0,601
MZQ,2025-05-05,14197,564.12,2.8188,0.39838513545,0.0,0.826116,0.29967,1269.6035,0.0,412.694,59.729,1,0,0,0,0,1,0,0,0,0,0,0,0,602
MZQ,2025-05-12,14197,616.1292,3.0516,0.39111447771,0.0,0.8538840000000001,0.29967,1278.231,0.0,399.0265,60.714,1,0,0,0,0,1,0,0,0,0,0,0,0,603
MZQ,2025-05-19,14197,602.8644,2.9322,0.39170082109,0.0,0.89652,0.29967,1247.9385,0.0,427.7865,62.601,1,0,0,0,0,1,0,0,0,0,0,0,0,604
MZQ,2025-05-26,14197,596.424,2.8032,0.38674035621999997,0.0,0.931992,0.302365,983.3478,0.0,417.0058,42.7106,1,0,0,0,0,1,0,0,0,0,0,0,0,605
MZQ,2025-06-02,14197,630.2118,2.8638,0.37326032229,0.0,0.9618720000000001,0.318535,749.7064,0.0,362.1904,45.8996,1,0,0,0,0,0,1,0,0,0,0,0,0,606
MZQ,2025-06-09,14197,608.4696,2.7468,0.39035223135,0.0,0.9815520000000001,0.318535,793.7048,0.0,373.946,50.1444,1,0,0,0,0,0,1,0,0,0,0,0,0,607
MZQ,2025-06-16,14197,606.0101999999999,2.8608,0.39059849555,0.0,0.965124,0.318535,772.8924,0.0,317.4224,43.5088,1,0,0,0,0,0,1,0,0,0,0,0,0,608
MZQ,2025-06-23,14197,580.5198,2.5536,0.38541522020999996,0.0,0.9113039999999999,0.318535,729.6616,0.0,342.5372,59.2816,1,0,0,0,0,0,1,0,0,0,0,0,0,609
MZQ,2025-06-30,14197,572.5518,2.4276,0.40294688680999996,0.0,0.9059999999999999,0.329095,775.7492,0.0,363.154,93.8296,1,0,0,0,0,0,1,0,0,0,0,0,0,610
MZQ,2025-07-07,14197,572.4744000000001,2.553,0.41245151274,0.0,0.900762,0.33085499999999995,849.0344,0.0,352.3668,110.6064,1,0,0,0,0,0,0,1,0,0,0,0,0,611
MZQ,2025-07-14,14197,594.8987999999999,2.622,0.37477308816000005,0.0,0.922152,0.33085499999999995,738.8592,0.0,369.9248,115.7936,1,0,0,0,0,0,0,1,0,0,0,0,0,612
MZQ,2025-07-21,14197,576.2447999999999,2.5782,0.3669571311,0.0,0.909864,0.33085499999999995,711.6328,0.0,353.6608,142.1308,1,0,0,0,0,0,0,1,0,0,0,0,0,613
MZQ,2025-07-28,14197,573.522,2.7042,0.41221111197,0.0,0.942138,0.330357,770.466,0.0,376.60720000000003,118.976,1,0,0,0,0,0,0,1,0,0,0,0,0,614
MZQ,2025-08-04,14197,592.4532,2.4936,0.38957825812,0.0,1.017258,0.329693,758.6484,0.0,376.0204,103.1252,1,0,0,0,0,0,0,0,1,0,0,0,0,615
MZQ,2025-08-11,14197,608.0442,2.6442,0.44115888386,0.131915,1.024512,0.329693,852.9212,475.33399999999995,399.3256,45.8308,1,0,0,0,0,0,0,0,1,0,0,0,0,616
MZQ,2025-08-18,14197,643.296,3.8466,0.3947028991,0.102296,1.09836,0.329693,656.9775999999999,709.3124,406.282,58.220800000000004,1,0,0,0,0,0,0,0,1,0,0,0,0,617
MZQ,2025-08-25,14197,607.3661999999999,2.385,0.3302344462,0.096535,1.054332,0.329693,600.1428,706.2468,396.1396,96.5912,1,0,0,0,0,0,0,0,1,0,0,0,0,618
MZQ,2025-09-01,14197,595.182,2.5596,0.3390530504,0.135841,1.091088,0.34108200000000005,814.942,882.8085,501.006,88.022,1,0,0,0,0,0,0,0,0,1,0,0,0,619
MZQ,2025-09-08,14197,608.4846,2.5566,0.31779224001,0.21057000000000003,1.096476,0.34108200000000005,734.851,882.8085,506.207,76.09,1,0,0,0,0,0,0,0,0,1,0,0,0,620
MZQ,2025-09-15,14197,610.1808,2.571,0.2870795746,0.203515,1.073148,0.34108200000000005,676.556,882.8085,536.596,129.519,1,0,0,0,0,0,0,0,0,1,0,0,0,621
MZQ,2025-09-22,14197,561.8898,2.5140000000000002,0.36536227717,0.269827,1.07478,0.34108200000000005,835.772,882.8085,556.3675,75.13300000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,622
MZQ,2025-09-29,14197,623.688,2.664,0.30034852491999997,0.291855,1.07157,0.32030200000000003,680.9985,882.8085,555.694,86.3235,1,0,0,0,0,0,0,0,0,1,0,0,0,623
MZQ,2025-10-06,14197,658.9224,2.958,0.25896441027,0.290672,1.067814,0.31199,541.968,882.8085,507.7595,96.106,1,0,0,0,0,0,0,0,0,0,1,0,0,624
MZQ,2025-10-13,14197,610.6806,2.8458,0.22793511943,0.346095,1.0718940000000001,0.31199,499.883,882.8085,502.3635,97.6585,1,0,0,0,0,0,0,0,0,0,1,0,0,625
MZQ,2025-10-20,14197,578.3982,2.6778,0.22428220026999998,0.369576,1.0773,0.31199,498.272,882.8085,501.19599999999997,92.7835,1,0,0,0,0,0,0,0,0,0,1,0,0,626
MZQ,2025-10-27,14197,614.598,2.8662,0.25311270349000003,0.374566,1.222752,0.314878,523.6945,882.8085,533.5175,91.195,1,0,0,0,0,0,0,0,0,0,1,0,0,627
MZQ,2025-11-03,14197,643.6896,2.8416,0.25932794317,0.338429,1.197228,0.322098,504.64,882.8085,474.94849999999997,92.8745,1,0,0,0,0,0,0,0,0,0,0,1,0,628
MZQ,2025-11-10,14197,664.4472000000001,2.7624,0.25477205520999996,0.345525,1.153998,0.322098,500.695,882.8085,485.3215,87.896,1,0,0,0,0,0,0,0,0,0,0,1,0,629
MZQ,2025-11-17,14197,580.6434,2.6298,0.33453234307,0.313921,1.112712,0.322098,742.2330000000001,882.8085,438.9885,87.4055,1,0,0,0,0,0,0,0,0,0,0,1,0,630
MZQ,2025-11-24,14197,616.2672,2.5926,0.34234243668,0.225434,1.10781,0.322098,840.45,882.8085,499.16049999999996,84.282,1,0,0,0,0,0,0,0,0,0,0,1,0,631
MZQ,2025-12-01,14197,672.2202,2.6736,0.37115534959999996,0.226778,1.1166179999999999,0.30233699999999997,918.697,882.8085,524.8875,92.8625,1,0,0,0,0,0,0,0,0,0,0,0,1,632
MZQ,2025-12-08,14197,622.7238,2.4366,0.2657132224,0.243032,1.1098860000000002,0.30233699999999997,656.3629999999999,882.8085,560.4255,93.8975,1,0,0,0,0,0,0,0,0,0,0,0,1,633
MZQ,2025-12-15,14197,613.377,2.43,0.28902623457,0.257788,1.027158,0.30233699999999997,683.4765,882.8085,533.9095,91.8665,1,0,0,0,0,0,0,0,0,0,0,0,1,634
MZQ,2025-12-22,14197,650.2788,2.4894,0.30597742122,0.259796,0.9858899999999999,0.30233699999999997,668.938,882.8085,523.175,90.966,1,0,0,0,0,0,0,0,0,0,0,0,1,635
MZQ,2025-12-29,14197,255.3474,1.059,0.12531916725,0.087325,0.387282,0.129573,264.797,378.3465,220.613,35.005,1,0,0,0,0,0,0,0,0,0,0,0,1,636
NTPC,2024-12-30,4046022,94687.671,709.7262000000001,0.0,0.0,153.370566,65.047935,0.0,0.0,71945.683,6199.455,1,0,0,0,0,0,0,0,0,0,0,0,1,637
NTPC,2025-01-06,4046022,135021.7248,964.4508,0.0,0.0,190.975824,91.067109,0.0,0.0,92528.012,10189.181,1,1,0,0,0,0,0,0,0,0,0,0,0,638
NTPC,2025-01-13,4046022,125058.16080000001,841.3368,0.0,0.0,156.33744000000002,91.067109,0.0,0.0,71386.547,12358.947,1,1,0,0,0,0,0,0,0,0,0,0,0,639
NTPC,2025-01-20,4046022,107804.514,763.1334,0.0,0.0,144.057252,91.067109,0.0,0.0,69933.52,6224.713,1,1,0,0,0,0,0,0,0,0,0,0,0,640
NTPC,2025-01-27,4046022,85658.5596,640.1928,0.0,0.0,150.027414,102.579003,0.0,0.0,92516.4423,5459.8571,1,1,0,0,0,0,0,0,0,0,0,0,0,641
NTPC,2025-02-03,4046022,143616.816,1090.5126,0.0,0.0,200.301276,131.358738,0.0,0.0,115438.3128,6333.5559,1,0,1,0,0,0,0,0,0,0,0,0,0,642
NTPC,2025-02-10,4046022,160975.3698,1216.9212,0.0,0.0,224.357058,131.358738,0.0,0.0,118241.4942,6270.3744,1,0,1,0,0,0,0,0,0,0,0,0,0,643
NTPC,2025-02-17,4046022,182448.012,1186.4028,90.835281632,0.0,230.495418,131.358738,549365.0466,0.0,116144.2146,5796.9459,1,0,1,0,0,0,0,0,0,0,0,0,0,644
NTPC,2025-02-24,4046022,178543.5642,1155.0174,117.80170788,0.0,223.53861,120.798642,583167.4294,0.0,112740.5751,4920.5321,1,0,1,0,0,0,0,0,0,0,0,0,0,645
NTPC,2025-03-03,4046022,180100.0026,1092.0732,113.02875100000001,0.0,215.72867399999998,94.398402,542599.228,0.0,105381.1152,887.4768,1,0,0,1,0,0,0,0,0,0,0,0,0,646
NTPC,2025-03-10,4046022,180579.627,1073.5194000000001,108.24192427,0.0,238.905318,94.398402,500014.3708,0.0,124046.5328,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,647
NTPC,2025-03-17,4046022,180201.7884,1014.0432000000001,109.81441677000001,0.0,242.329968,94.398402,472698.306,0.0,139044.2672,1396.6848,1,0,0,1,0,0,0,0,0,0,0,0,0,648
NTPC,2025-03-24,4046022,180535.9302,1023.2334,109.67051724000001,0.0,242.931666,94.398402,449644.8664,0.0,141797.6276,5685.6364,1,0,0,1,0,0,0,0,0,0,0,0,0,649
NTPC,2025-03-31,4046022,156523.3248,886.5942,106.58794646,0.0,231.071106,105.290382,438852.7447,0.0,142079.55430000002,3768.5643,1,0,0,1,0,0,0,0,0,0,0,0,0,650
NTPC,2025-04-07,4046022,163319.391,795.906,114.78328509,0.0,246.772476,107.105712,526892.3084,0.0,142348.4467,4387.4361,1,0,0,0,1,0,0,0,0,0,0,0,0,651
NTPC,2025-04-14,4046022,170490.348,851.0472,111.93823521999998,0.0,254.72286599999998,107.105712,469424.12210000004,0.0,149763.4338,3061.8644,1,0,0,0,1,0,0,0,0,0,0,0,0,652
NTPC,2025-04-21,4046022,170159.3274,855.0354,115.15430316,0.0,246.17251199999998,107.105712,438610.169,0.0,143211.3074,7605.6170999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,653
NTPC,2025-04-28,4046022,166283.1438,850.1802,110.50790853000001,0.0,238.04698799999997,95.391256,376476.1585,0.0,149098.1435,18175.206,1,0,0,0,1,0,0,0,0,0,0,0,0,654
NTPC,2025-05-05,4046022,163030.68,814.6332,117.79650668000001,0.0,238.747524,86.605414,440298.4938,0.0,143122.2792,20714.0172,1,0,0,0,0,1,0,0,0,0,0,0,0,655
NTPC,2025-05-12,4046022,178061.3388,881.9123999999999,115.64668228999999,0.0,246.77247599999998,86.605414,443290.5108,0.0,138382.3902,21055.6152,1,0,0,0,0,1,0,0,0,0,0,0,0,656
NTPC,2025-05-19,4046022,174227.81160000002,847.4058,115.82005524,0.0,259.09428,86.605414,432785.0718,0.0,148356.35820000002,21710.0268,1,0,0,0,0,1,0,0,0,0,0,0,0,657
NTPC,2025-05-26,4046022,172366.536,810.1248,114.3533202,0.0,269.345688,87.384157,349242.5124,0.0,149270.69640000002,15279.8346,1,0,0,0,0,1,0,0,0,0,0,0,0,658
NTPC,2025-06-02,4046022,182131.2102,827.6382,110.36747644,0.0,277.981008,92.05661500000001,324997.7244,0.0,157009.5384,19897.4766,1,0,0,0,0,0,1,0,0,0,0,0,0,659
NTPC,2025-06-09,4046022,175847.7144,793.8252,115.42129749,0.0,283.668528,92.05661500000001,344071.0308,0.0,162105.59100000001,21737.5974,1,0,0,0,0,0,1,0,0,0,0,0,0,660
NTPC,2025-06-16,4046022,175136.9478,826.7712,115.49411413,0.0,278.920836,92.05661500000001,335048.8554,0.0,137602.6104,18861.0648,1,0,0,0,0,0,1,0,0,0,0,0,0,661
NTPC,2025-06-23,4046022,167770.2222,737.9904,113.96149737,0.0,263.366856,92.05661500000001,316308.3036,0.0,148489.8762,25698.5736,1,0,0,0,0,0,1,0,0,0,0,0,0,662
NTPC,2025-06-30,4046022,165467.4702,701.5764,119.1453481,0.0,261.834,95.108287,336287.2782,0.0,157427.259,40675.1316,1,0,0,0,0,0,1,0,0,0,0,0,0,663
NTPC,2025-07-07,4046022,165445.1016,737.817,121.95572340000001,0.0,260.320218,95.61689899999999,368056.41240000003,0.0,152751.0078,47947.8744,1,0,0,0,0,0,0,1,0,0,0,0,0,664
NTPC,2025-07-14,4046022,171925.7532,757.758,110.81477862,0.0,266.501928,95.61689899999999,320295.4632,0.0,160362.4008,50196.5256,1,0,0,0,0,0,0,1,0,0,0,0,0,665
NTPC,2025-07-21,4046022,166534.74719999998,745.0998,108.50371738,0.0,262.950696,95.61689899999999,308492.8188,0.0,153311.95679999999,61613.7018,1,0,0,0,0,0,0,1,0,0,0,0,0,666
NTPC,2025-07-28,4046022,165747.858,781.5138,121.88464049,0.0,272.27788200000003,95.473424,334075.1144,0.0,163299.84470000002,51589.2449,1,0,0,0,0,0,0,1,0,0,0,0,0,667
NTPC,2025-08-04,4046022,171218.9748,720.6504,115.19244522000001,0.0,293.987562,95.28212400000001,329063.7435,0.0,163098.8485,44730.5555,1,0,0,0,0,0,0,0,1,0,0,0,0,668
NTPC,2025-08-11,4046022,175724.7738,764.1738,130.44406227,38.123742,296.08396799999997,95.28212400000001,369954.5705,216276.5985,173207.479,19879.1095,1,0,0,0,0,0,0,0,1,0,0,0,0,669
NTPC,2025-08-18,4046022,185912.544,1111.6674,116.70772465,29.563609,317.42604,95.28212400000001,284964.034,291241.4375,176224.8175,25253.271999999997,1,0,0,0,0,0,0,0,1,0,0,0,0,670
NTPC,2025-08-25,4046022,175528.83179999999,689.265,97.64537048999999,27.898186,304.70194799999996,95.28212400000001,260311.9395,306334.5495,171825.5515,41896.433,1,0,0,0,0,0,0,0,1,0,0,0,0,671
NTPC,2025-09-01,4046022,172007.598,739.7244000000001,100.25289944100001,39.258438,315.324432,98.573104,282784.874,306334.5495,173849.082,30543.634,1,0,0,0,0,0,0,0,0,1,0,0,0,672
NTPC,2025-09-08,4046022,175852.0494,738.8574,93.96639683,60.854643,316.881564,98.573104,254993.297,306334.5495,175653.829,26403.23,1,0,0,0,0,0,0,0,0,1,0,0,0,673
NTPC,2025-09-15,4046022,176342.2512,743.019,84.88512251,58.815808,310.139772,98.573104,234764.932,306334.5495,186198.812,44943.093,1,0,0,0,0,0,0,0,0,1,0,0,0,674
NTPC,2025-09-22,4046022,162386.1522,726.546,108.03214302,77.979626,310.61142,98.573104,290012.884,306334.5495,193059.5225,26071.151,1,0,0,0,0,0,0,0,0,1,0,0,0,675
NTPC,2025-09-29,4046022,180245.832,769.896,88.80855202999999,84.346025,309.68372999999997,92.56757900000001,236401.07880000002,306460.665,192907.0039,29967.2615,1,0,0,0,0,0,0,0,0,1,0,0,0,676
NTPC,2025-10-06,4046022,190428.5736,854.8620000000001,76.57189029,84.00407999999999,308.598246,90.16536900000001,188171.28960000002,306511.1112,176294.09840000002,33368.0032,1,0,0,0,0,0,0,0,0,0,1,0,0,677
NTPC,2025-10-13,4046022,176486.6934,822.4362,67.396994603,100.021386,309.77736600000003,90.16536900000001,173559.3776,306511.1112,174420.6072,33907.0312,1,0,0,0,0,0,0,0,0,0,1,0,0,678
NTPC,2025-10-20,4046022,167157.0798,773.8842,66.316881211,106.807412,311.3397,90.16536900000001,173000.0384,306511.1112,174015.2512,32214.4312,1,0,0,0,0,0,0,0,0,0,1,0,0,679
NTPC,2025-10-27,4046022,177618.822,828.3318,74.84162841999999,108.249215,353.375328,91.000043,181826.7304,306511.1112,185237.276,31662.904000000002,1,0,0,0,0,0,0,0,0,0,1,0,0,680
NTPC,2025-11-03,4046022,186026.2944,821.2224,76.67938151,97.80564700000001,345.99889199999996,93.08672800000001,175211.008,306511.1112,164902.11920000002,32246.0264,1,0,0,0,0,0,0,0,0,0,0,1,0,681
NTPC,2025-11-10,4046022,192025.2408,798.3335999999999,75.33227382,99.856709,333.50542199999995,93.08672800000001,173841.304,306511.1112,168503.6248,30517.4912,1,0,0,0,0,0,0,0,0,0,0,1,0,682
NTPC,2025-11-17,4046022,167805.9426,760.0122,98.91619408999999,90.723158,321.573768,93.08672800000001,257703.2976,306511.1112,152416.8072,30347.1896,1,0,0,0,0,0,0,0,0,0,0,1,0,683
NTPC,2025-11-24,4046022,178101.2208,749.2614,101.2255216,65.150125,320.15709,93.08672800000001,291804.24,306511.1112,173308.5256,29262.7104,1,0,0,0,0,0,0,0,0,0,0,1,0,684
NTPC,2025-12-01,4046022,194271.6378,772.6704,109.74506761,65.538853,322.702602,87.375589,318971.5984,306511.1112,182240.94,32241.86,1,0,0,0,0,0,0,0,0,0,0,0,1,685
NTPC,2025-12-08,4046022,179967.1782,704.1774,78.56741277,70.236381,320.757054,87.375589,227889.2336,306511.1112,194579.7336,32601.212,1,0,0,0,0,0,0,0,0,0,0,0,1,686
NTPC,2025-12-15,4046022,177265.953,702.27,85.46072065,74.50066799999999,296.848662,87.375589,237303.04080000002,306511.1112,185373.3784,31896.0488,1,0,0,0,0,0,0,0,0,0,0,0,1,687
NTPC,2025-12-22,4046022,187930.5732,719.4366,90.4729322,75.080675,284.92221,87.375589,232255.27360000001,306511.1112,181646.36,31583.3952,1,0,0,0,0,0,0,0,0,0,0,0,1,688
NTPC,2025-12-29,4046022,73795.3986,306.051,37.054997320000005,25.237156,111.924498,37.446681,91937.5184,131361.9048,76596.8336,12153.736,1,0,0,0,0,0,0,0,0,0,0,0,1,689
NTQ,2024-12-30,473184,10975.906500000001,82.2693,0.0,0.0,17.778249000000002,7.540160000000001,0.0,0.0,5697.432699999999,490.9395,1,0,0,0,0,0,0,0,0,0,0,0,1,690
NTQ,2025-01-06,473184,15651.3072,111.7962,0.0,0.0,22.137336,10.556224,0.0,0.0,7327.3628,806.8888999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,691
NTQ,2025-01-13,473184,14496.3612,97.5252,0.0,0.0,18.122159999999997,10.556224,0.0,0.0,5653.1543,978.7143,1,1,0,0,0,0,0,0,0,0,0,0,0,692
NTQ,2025-01-20,473184,12496.371,88.4601,0.0,0.0,16.698678,10.556224,0.0,0.0,5538.088,492.9397,1,1,0,0,0,0,0,0,0,0,0,0,0,693
NTQ,2025-01-27,473184,9929.2794,74.2092,0.0,0.0,17.390721,11.890648,0.0,0.0,7305.513199999999,431.2747,1,1,0,0,0,0,0,0,0,0,0,0,0,694
NTQ,2025-02-03,473184,16647.624,126.4089,0.0,0.0,23.218314,15.226708,0.0,0.0,9069.6768,497.6104,1,0,1,0,0,0,0,0,0,0,0,0,0,695
NTQ,2025-02-10,473184,18659.7747,141.0618,0.0,0.0,26.006787,15.226708,0.0,0.0,9289.9152,492.64639999999997,1,0,1,0,0,0,0,0,0,0,0,0,0,696
NTQ,2025-02-17,473184,21148.818,137.5242,10.543999051999998,0.0,26.718327,15.226708,43162.1296,0.0,9125.1376,455.4504,1,0,1,0,0,0,0,0,0,0,0,0,0,697
NTQ,2025-02-24,473184,20696.226300000002,133.8861,13.674214182,0.0,25.911915,14.002612000000001,45811.668,0.0,8856.2928,386.5392,1,0,1,0,0,0,0,0,0,0,0,0,0,698
NTQ,2025-03-03,473184,20876.6439,126.5898,13.120177776,0.0,25.006611,10.942372,42605.944,0.0,8274.7296,69.6864,1,0,0,1,0,0,0,0,0,0,0,0,0,699
NTQ,2025-03-10,473184,20932.2405,124.43910000000001,12.564531383999999,0.0,27.693177000000002,10.942372,39262.0984,0.0,9740.3744,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,700
NTQ,2025-03-17,473184,20888.4426,117.54480000000001,12.747063539,0.0,28.090152,10.942372,37117.188,0.0,10918.025599999999,109.6704,1,0,0,1,0,0,0,0,0,0,0,0,0,701
NTQ,2025-03-24,473184,20927.1753,118.6101,12.730359935,0.0,28.159899,10.942372,35306.987199999996,0.0,11134.2248,446.4472,1,0,0,1,0,0,0,0,0,0,0,0,0,702
NTQ,2025-03-31,473184,18143.7072,102.7713,12.372540565,0.0,26.785059,12.20494,34441.9048,0.0,11150.8848,295.7728,1,0,0,1,0,0,0,0,0,0,0,0,0,703
NTQ,2025-04-07,473184,18931.4865,92.259,13.323840996,0.0,28.605114,12.415368,41348.7328,0.0,11171.0264,344.3112,1,0,0,0,1,0,0,0,0,0,0,0,0,704
NTQ,2025-04-14,473184,19762.722,98.6508,12.993592635,0.0,29.526698999999997,12.415368,36838.8232,0.0,11752.9296,240.28480000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,705
NTQ,2025-04-21,473184,19724.3511,99.1131,13.366908117000001,0.0,28.535567999999998,12.415368,34420.648,0.0,11238.7408,596.8632,1,0,0,0,1,0,0,0,0,0,0,0,0,706
NTQ,2025-04-28,473184,19275.0357,98.5503,12.827562834,0.0,27.593681999999998,11.057464,29535.528000000002,0.0,11696.7616,1425.8512,1,0,0,0,1,0,0,0,0,0,0,0,0,707
NTQ,2025-05-05,473184,18898.02,94.4298,13.673610437,0.0,27.674886,10.039036000000001,34533.2152,0.0,11225.2768,1624.6288,1,0,0,0,0,1,0,0,0,0,0,0,0,708
NTQ,2025-05-12,473184,20640.3282,102.2286,13.424062618999999,0.0,28.605114,10.039036000000001,34767.883200000004,0.0,10853.5208,1651.4208,1,0,0,0,0,1,0,0,0,0,0,0,0,709
NTQ,2025-05-19,473184,20195.9574,98.2287,13.444187443999999,0.0,30.03342,10.039036000000001,33943.9272,0.0,11635.792800000001,1702.7472,1,0,0,0,0,1,0,0,0,0,0,0,0,710
NTQ,2025-05-26,473184,19980.204,93.9072,13.273931432,0.0,31.221732000000003,10.129306000000001,27391.5696,0.0,11707.5056,1198.4184,1,0,0,0,0,1,0,0,0,0,0,0,0,711
NTQ,2025-06-02,473184,21112.0953,95.9373,12.811261727000002,0.0,32.222712,10.670926,25490.0176,0.0,12314.4736,1560.5864000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,712
NTQ,2025-06-09,473184,20383.7316,92.0178,13.397900348,0.0,32.881992,10.670926,26985.963200000002,0.0,12714.164,1704.9096,1,0,0,0,0,0,1,0,0,0,0,0,0,713
NTQ,2025-06-16,473184,20301.3417,95.8368,13.406352774,0.0,32.331654,10.670926,26278.3416,0.0,10792.3616,1479.2992,1,0,0,0,0,0,1,0,0,0,0,0,0,714
NTQ,2025-06-23,473184,19447.4133,85.5456,13.228449329,0.0,30.528684,10.670926,24808.4944,0.0,11646.264799999999,2015.5744,1,0,0,0,0,0,1,0,0,0,0,0,0,715
NTQ,2025-06-30,473184,19180.4853,81.3246,13.830181568999999,0.0,30.351,11.024662000000001,26375.4728,0.0,12347.236,3190.2064,1,0,0,0,0,0,1,0,0,0,0,0,0,716
NTQ,2025-07-07,473184,19177.8924,85.5255,14.156404965000002,0.0,30.175527000000002,11.083618000000001,28867.1696,0.0,11980.4712,3760.6176,1,0,0,0,0,0,0,1,0,0,0,0,0,717
NTQ,2025-07-14,473184,19929.1098,87.837,12.863183773000001,0.0,30.892092,11.083618000000001,25121.2128,0.0,12577.4432,3936.9824,1,0,0,0,0,0,0,1,0,0,0,0,0,718
NTQ,2025-07-21,473184,19304.2008,86.3697,12.594919869999998,0.0,30.480444,11.083618000000001,24195.515199999998,0.0,12024.4672,4832.4472,1,0,0,0,0,0,0,1,0,0,0,0,0,719
NTQ,2025-07-28,473184,19212.987,90.5907,14.148153788,0.0,31.561623,11.066989,26195.844,0.0,12804.6448,4045.184,1,0,0,0,0,0,0,1,0,0,0,0,0,720
NTQ,2025-08-04,473184,19847.1822,83.5356,13.371335581,0.0,34.078143,11.044816999999998,25794.045599999998,0.0,12784.6936,3506.2568,1,0,0,0,0,0,0,0,1,0,0,0,0,721
NTQ,2025-08-11,473184,20369.4807,88.58070000000001,15.14171635,4.419188,34.321152000000005,11.044816999999998,28999.3208,15909.8648,13577.0704,1558.2472,1,0,0,0,0,0,0,0,1,0,0,0,0,722
NTQ,2025-08-18,473184,21550.416,128.8611,13.547226542999999,3.4269220000000002,36.79506,11.044816999999998,22337.238400000002,24289.844800000003,13813.588,1979.5072,1,0,0,0,0,0,0,0,1,0,0,0,0,723
